Phylum,Class,Order,Family,Genus,S1,S2,S3,S4,S5,S6,MOsof,MOtun,MOexo,MOcru,MOcus,MOsta,L1,L2,L3,L4,EDasx,EDsxpl,EDsxbe,EDsxbr,LDpk,LDlc,LDdi,LHtub,LHbur,LHfre,LHcre,LHepi,LHatt,Sd0,Sd1,Sd2,Sd3,Fspf,Fsdf,Fssf,Fsca,Fprd,Fpar,M1,M4,M3,M2,Rdif,Rsrf,Rup,Rdow,Rno
Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,,0,0,1,1,1,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Amphisbetia,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Diphasia,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,3,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Hydrallmania,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,3,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tamarisca,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Thuiaria,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,3,3,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,,0,1,1,1,1,1,0,0,0,0,0,3,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,Tiarannidae,Modeeria,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Hydrozoa,Leptothecata,,Leptothecata,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,0,3,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Cnidaria,Staurozoa,,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,0,0,0,0,1,1,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,1
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Marthasterias,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,3,3,0,0,0,3,1,1,3,0,0,0
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,,0,0,1,1,1,1,0,0,3,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,3,0,0,0,3,1,0,0,0,0,0,3,3,0,0,0,3,1,1,1,0,0,1
Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Stichastrella,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,3,0,0,1,0,0,1
Echinodermata,Asteroidea,Notomyotida,Benthopectinidae,Pontaster,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,2,2,0,0,0,3,3,1,1,0,0,0
Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0
Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Plutonaster,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,3,1,1,1,0,0,1
Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,1,3,0,0,0,3,3,1,1,0,0,0
Echinodermata,Asteroidea,Paxillosida,Pseudarchasteridae,Plutonaster,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,3,0,0,0,3,1,0,0,0,0,0,3,3,0,0,0,3,1,1,1,0,0,0
Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,2,0,2,2,0,0,0,3,0,0,2,0,0,0
Echinodermata,Asteroidea,Valvatida,Asterinidae,Anseropoda,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,3,1,1,1,0,0,0
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Ceramaster,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,2,2,0,0,0,3,0,0,2,0,0,0
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Hippasteria,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,3,0,0,2,0,0,0
Echinodermata,Asteroidea,Valvatida,Poraniidae,Porania,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0
Echinodermata,Asteroidea,Valvatida,Poraniidae,Poraniomorpha,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,3,0,0,2,0,0,0
Echinodermata,Asteroidea,Valvatida,Solasteridae,Crossaster,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0
Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,1,0,0,2,3,0,0,0,3,0,0,2,0,0,0
Echinodermata,Crinoidea,Comatulida,Antedonidae,Antedon,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,1,0,0,0
Echinodermata,Crinoidea,Comatulida,Antedonidae,Leptometra,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,3,3,0,1,1,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,1,0,0,2,0,0,0
Echinodermata,Echinoidea,Camarodonta,Echinidae,Echinus,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,2,3,0,0,0,3,0,0,1,0,0,1
Echinodermata,Echinoidea,Camarodonta,Parechinidae,Psammechinus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0
Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,3,0,0,1,0,0,1
Echinodermata,Echinoidea,Cidaroida,Cidaridae,Cidaris,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,2,2,0,0,0,3,0,0,1,0,0,1
Echinodermata,Echinoidea,Clypeasteroida,Fibulariidae,Echinocyamus,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
Echinodermata,Echinoidea,Spatangoida,Brissidae,Brissopsis,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
Echinodermata,Echinoidea,Spatangoida,Loveniidae,Echinocardium,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0
Echinodermata,Echinoidea,Spatangoida,Spatangidae,Spatangus,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
Echinodermata,Echinoidea,Spatangoida,,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,1,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0
Echinodermata,Holothuroidea,Apodida,Synaptidae,Labidoplax,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,1,3,0,0,0
Echinodermata,Holothuroidea,Apodida,Synaptidae,Leptosynapta,1,1,1,1,1,0,3,0,0,0,0,0,0,0,2,0,0,3,0,1,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0
Echinodermata,Holothuroidea,Apodida,Synaptidae,Oestergrenia,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0
Echinodermata,Holothuroidea,Apodida,Synaptidae,,1,1,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,1,1,1,0,0,3,1,0,0,3,0,0,0,0,0,3,0,1,0,0,2,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Leptopentacta,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Ocnus,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,3,1,1,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Thyone,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,3,0,0,1,0,3,3,3,0,3,0,0,0,0,0,3,0,1,0,0,2,0,0,0
Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Pseudothyone,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,3,0,0,0,0,2,2,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0
Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Parastichopus,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,2,2,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Amphilepididae,Amphilepis,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Acrocnida,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,2,2,0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,1,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,3,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,3,1,1,1,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiactis,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,3,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Ophiopholidae,Ophiopholis,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,3,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0
Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0
Echinodermata,Ophiuroidea,Euryalida,Asteronychidae,Asteronyx,0,0,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Echinodermata,Ophiuroidea,Ophiacanthida,Ophiotomidae,Ophiocomina,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,2,0,0,0
Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiocten,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0
Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,0,0,1,1,1,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,0,0,0
Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,,0,0,1,1,1,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,1,3,0,0,1,0,0,0
Entoprocta,,,Barentsiidae,Barentsia,1,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Entoprocta,,,Loxosomatidae,Loxosomella,3,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Entoprocta,,,Pedicellinidae,Pedicellina,1,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Hemichordata,Enteropneusta,,Harrimaniidae,Saccoglossus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,3,0,0,0,0,0,3,3,3,1,3,0,0,0,0,3,0,0,0,0,1,0,1,0
Hemichordata,Enteropneusta,,Ptychoderidae,Glossobalanus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,3,0,0,0,0,0,3,3,3,1,3,0,0,0,0,3,0,0,0,0,1,0,1,0
Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panomya,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Adapedonta,Hiatellidae,,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Adapedonta,Pharidae,Pharus,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Adapedonta,Pharidae,Phaxas,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Adapedonta,Pharidae,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Adapedonta,Solenidae,Solen,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Arcida,Arcidae,Arca,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Arcida,Glycymerididae,Glycymeris,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,2,0,0,0
Mollusca,Bivalvia,Arcida,Noetiidae,Striarca,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,1,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,1,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Cardiidae,Acanthocardia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0
Mollusca,Bivalvia,Cardiida,Cardiidae,Laevicardium,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Cardiidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Donacidae,Donax,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Psammobiidae,Gari,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Cardiida,Semelidae,Abra,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,3,0,0,0,3,0,0,3,0
Mollusca,Bivalvia,Cardiida,Semelidae,Scrobicularia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Angulus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3,0,0,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Arcopagia,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3,0,0,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Asbjornsenia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3,0,0,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Fabulina,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,3,3,0,0,0,0,3,0,0,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Limecola,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,3,3,0,0,0,3,3,3,0,3,3,0,3,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3,1,1,0,1,1,0,1,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Macomangulus,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Moerella,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3,1,1,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,3,3,0,0,0,3,0,0,0,1,1,0,0,0
Mollusca,Bivalvia,Cardiida,Tellinidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,3,1,1,0,1,1,0,1,0
Mollusca,Bivalvia,Carditida,Astartidae,Astarte,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Carditida,Astartidae,Goodallia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Carditida,Astartidae,,1,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0
